country,city,followers_count,has_mobile,last_seen_platform,political,langs,religion_id,alcohol,smoking,relation,sex,university,age
1.0,1.0,37,0,1.0,,0,0,,,0,2,128,34.203969883641335
7.0,1965294.0,14,0,7.0,4.0,0,102,,,1,1,70571,39.09924709103354
1.0,2.0,109,1,4.0,,0,0,,,4,1,53,39.096509240246405
1.0,10.0,21,1,7.0,,0,0,,,0,1,60,39.277207392197134
1.0,1.0,9,0,7.0,4.0,0,102,,,6,2,326,32.199863107460644
1.0,1.0,194,1,7.0,5.0,1,0,,,0,2,2715,40.58316221765914
1.0,1.0,38,1,7.0,4.0,0,0,,,4,2,2,34.98151950718686
1.0,1.0,32,0,7.0,,0,0,,,0,1,131,34.34360027378508
1.0,2.0,81,1,4.0,1.0,2,0,0.0,0.0,4,2,0,31.79466119096509
1.0,2.0,77,1,2.0,,0,0,,,0,1,82,36.03559206023272
1.0,1.0,49,1,4.0,,1,0,0.0,0.0,1,2,293,30.6694045174538
1.0,22.0,288,1,7.0,,1,201,5.0,5.0,4,2,0,38.57631759069131
1.0,2.0,44,1,4.0,,1,0,0.0,0.0,4,2,55,29.700205338809038
1.0,1.0,10,0,7.0,8.0,0,0,,,6,1,338,33.303216974674875
1.0,1.0,92,1,2.0,,1,0,,,1,2,219,33.451060917180016
1.0,2.0,15,0,7.0,3.0,0,0,,,4,2,16694,55.23613963039014
1.0,1.0,10,0,7.0,3.0,0,0,,,3,1,148,32.95277207392196
1.0,1.0,108,1,7.0,3.0,1,0,,,1,2,297,36.0
1.0,2.0,8,0,7.0,,0,0,,,4,2,49,37.623545516769326
1.0,123.0,60,1,7.0,,1,0,,,0,2,0,31.939767282683093
1.0,133.0,141,1,4.0,3.0,0,0,0.0,2.0,1,2,92521,33.67282683093772
1.0,1.0,15,0,7.0,8.0,0,0,,,0,2,261,34.020533880903486
1.0,1.0,77,1,1.0,,1,0,0.0,0.0,1,2,402,36.86242299794661
1.0,2.0,43,1,7.0,,1,1,,,4,2,49,38.39561943874059
1.0,2.0,31,0,7.0,,0,1,,,6,1,31,31.638603696098567
1.0,1.0,159,1,7.0,4.0,0,129,,,0,2,257,37.95756331279945
1.0,1.0,128,1,2.0,8.0,1,0,0.0,0.0,0,2,334,34.77891854893908
1.0,2.0,240,1,7.0,6.0,0,0,0.0,0.0,1,2,50,28.78576317590691
1.0,26.0,70,1,4.0,,1,0,0.0,0.0,4,2,387,39.9917864476386
1.0,1530.0,46,1,4.0,7.0,1,0,0.0,0.0,0,2,0,36.177960301163594
1.0,2.0,857,1,2.0,,2,0,0.0,0.0,0,1,60,42.261464750171115
1.0,1.0,32,0,7.0,3.0,0,0,,,2,2,110,31.986310746064337
1.0,2.0,47,1,2.0,,0,0,0.0,0.0,4,2,4418,42.48596851471595
1.0,2.0,410,1,4.0,,0,0,,,1,1,63,32.82956878850103
1.0,1.0,242,1,2.0,3.0,0,0,,,0,1,229,34.36550308008213
160.0,2202278.0,459,1,4.0,8.0,2,0,0.0,4.0,1,2,5439,29.77138945927447
1.0,2.0,64,1,7.0,,1,0,,,4,1,5627,31.6249144421629
1.0,1.0,846,1,4.0,,0,0,0.0,0.0,0,1,336,31.14031485284052
1.0,2.0,524,1,4.0,,1,0,0.0,2.0,0,1,951,36.229979466119104
1.0,61.0,80,0,7.0,3.0,0,0,,,1,1,22252,36.27378507871321
1.0,1.0,13,1,1.0,,0,0,,,4,2,128,37.30321697467488
1.0,167.0,231,1,2.0,7.0,1,0,3.0,3.0,0,2,56,29.968514715947986
1.0,2.0,43,1,4.0,,1,0,0.0,1.0,0,2,0,27.488021902806288
1.0,61.0,296,1,4.0,1.0,1,0,,,0,2,539,33.158110882956876
1.0,1.0,170,1,4.0,4.0,0,1,,,1,2,294,52.21902806297057
1.0,1.0,63,1,4.0,3.0,1,0,,,4,1,2,34.110882956878854
1.0,1.0,50,1,7.0,,0,0,0.0,0.0,1,2,1070,32.383299110198486
1.0,2.0,20,1,2.0,3.0,1,0,,,4,2,849,43.485284052019175
1.0,87.0,62,1,4.0,,1,0,0.0,0.0,1,2,0,33.894592744695416
1.0,2.0,100,1,2.0,8.0,0,0,,,3,1,29,35.77275838466804
1.0,1.0,56,1,2.0,,1,0,,,0,1,293,32.10130047912389
1.0,2.0,501,1,4.0,,1,0,0.0,0.0,0,1,18791,49.33607118412046
1.0,1.0,73,1,7.0,,0,0,,,0,2,131,32.62149212867899
1.0,2.0,39,1,7.0,,0,0,,,1,2,53,37.39630390143737
1.0,1.0,136,1,4.0,3.0,1,0,,,6,2,232,30.830937713894592
1.0,2.0,8,1,7.0,,1,0,,,1,2,65,39.249828884325794
1.0,1.0,65,1,4.0,,1,0,,,0,2,1,30.822724161533195
1.0,1.0,63,1,7.0,5.0,1,0,,,1,2,180,34.110882956878854
1.0,2.0,219,1,7.0,,0,0,,,4,2,0,36.016427104722794
1.0,104.0,67,1,4.0,3.0,0,102,0.0,0.0,1,2,696,31.444216290212182
1.0,2.0,34,1,4.0,8.0,1,0,0.0,0.0,1,2,56,29.61806981519507
1.0,2.0,221,1,2.0,,1,0,,,1,2,49,29.634496919917865
1.0,1.0,211,1,4.0,,1,102,,,4,1,1070,34.5927446954141
1.0,2.0,80,1,7.0,,0,0,,,0,2,53,35.978097193702936
1.0,61.0,438,1,2.0,,0,0,,,4,1,54,30.5845311430527
1.0,,77,1,2.0,,0,0,,,0,1,220,32.47091033538672
1.0,2.0,166,1,4.0,,1,0,0.0,0.0,4,1,65,38.006844626967826
1.0,35.0,4,0,7.0,8.0,0,1,,,0,2,408,35.052703627652285
14.0,220.0,414,1,7.0,2.0,6,0,2.0,1.0,4,2,158625,30.442162902121837
1.0,33.0,20,1,7.0,,1,0,,,4,2,404,36.87063655030801
1.0,2.0,50,1,4.0,,0,0,,,4,2,0,32.577686516084874
1.0,2.0,113,1,2.0,,0,0,,,0,1,48,33.875427789185494
1.0,1.0,14,1,1.0,,0,0,,,4,1,221,38.239561943874065
1.0,2.0,0,1,7.0,,4,0,0.0,0.0,1,2,39,29.623545516769337
1.0,1.0,20,1,7.0,3.0,0,0,,,2,2,2,50.14647501711157
,,49,1,4.0,8.0,2,0,0.0,0.0,0,2,330,32.46817248459959
1.0,1.0,319,1,2.0,,3,0,0.0,0.0,0,1,408,31.67145790554415
1.0,1.0,53,1,7.0,6.0,1,0,,,4,2,2,33.52772073921971
1.0,1.0,93,1,4.0,,1,0,,,0,1,62,37.24572210814511
,,46,1,2.0,,0,0,,,1,1,1755,35.069130732375086
1.0,1.0,0,1,2.0,,0,0,,,1,2,289,31.66598220396988
1.0,1.0,32,1,2.0,,1,0,0.0,0.0,4,1,328,35.846680355920604
1.0,60.0,89,1,7.0,8.0,1,1,,,4,2,527,30.866529774127308
1.0,95.0,160,1,7.0,,1,0,,,4,2,644,38.04791238877481
1.0,1.0,181,1,7.0,,1,201,3.0,2.0,0,2,248,43.62765229295003
1.0,1.0,43,1,4.0,4.0,1,0,0.0,0.0,0,2,196670,35.460643394934976
200.0,1953016.0,82,1,7.0,3.0,4,102,4.0,2.0,1,2,1014383,33.336071184120456
1.0,73.0,55,1,7.0,,0,0,,,4,2,4760,39.550992470910344
1.0,2.0,13,1,7.0,1.0,0,0,,,4,2,65,42.384668035592064
1.0,87.0,207,1,2.0,4.0,3,200,1.0,1.0,7,2,630,30.95140314852841
1.0,1.0,441,0,4.0,,1,0,,,4,1,3720,34.351813826146476
1.0,2194.0,23,1,4.0,,0,0,,,4,2,0,31.408624229979463
1.0,2.0,47,1,7.0,,0,0,,,0,2,53,39.95893223819303
1.0,2.0,135,1,2.0,,0,0,0.0,0.0,4,1,1,39.534565366187536
1.0,2.0,57,1,4.0,3.0,0,0,,,1,2,0,39.813826146475016
1.0,1.0,53,1,7.0,4.0,0,0,5.0,,1,2,130,30.611909650924023
1.0,2.0,16,1,7.0,3.0,0,0,,,4,2,31,60.438056125941145
1.0,2.0,81,1,2.0,,0,0,,,4,2,49,38.85284052019165
1.0,2.0,32,1,4.0,8.0,1,0,,,4,2,66,45.043121149897324
1.0,2.0,23,1,7.0,4.0,1,0,,,4,1,68,55.9315537303217
1.0,1.0,45,1,2.0,8.0,1,0,,,0,2,1173072,39.50444900752909
1.0,2.0,14,0,7.0,3.0,0,0,,,6,2,7,35.42505133470226
3.0,282.0,253,1,4.0,4.0,1,102,3.0,1.0,4,1,1070,33.796030116358665
1.0,60.0,122,1,4.0,,1,0,3.0,2.0,4,2,527,30.924024640657088
1.0,1.0,154,1,2.0,3.0,1,0,0.0,2.0,4,1,264,33.7741273100616
1.0,2.0,88,1,7.0,,1,0,0.0,0.0,4,2,56,42.96235455167693
1.0,110.0,68,1,7.0,7.0,0,0,,,4,2,10670,44.85420944558521
1.0,1.0,63,1,4.0,,0,1,,,0,1,239,35.45242984257358
,,386,1,4.0,,0,0,0.0,0.0,4,1,0,32.39698836413415
1.0,1.0,52,1,2.0,,0,0,,,4,1,265,38.22313483915127
1.0,2.0,82,1,4.0,,1,0,0.0,0.0,0,1,55,48.62149212867899
1.0,2.0,444,1,4.0,,0,0,0.0,0.0,0,1,0,30.272416153319647
1.0,2.0,1,1,7.0,8.0,0,0,,,4,2,56,47.104722792607795
1.0,2.0,23,0,7.0,3.0,2,0,,,1,1,42,37.26762491444217
1.0,1.0,8,0,7.0,8.0,0,1,,,1,2,86,44.81314168377824
1.0,1.0,90,1,1.0,,3,0,,,3,2,37,37.04859685147159
1.0,593.0,25,1,7.0,8.0,1,0,,,1,2,126815,42.21218343600274
1.0,2.0,1432,1,7.0,3.0,1,0,0.0,0.0,4,2,1173072,30.27789185489391
1.0,2.0,12,1,7.0,4.0,0,0,,,0,2,46,53.86721423682409
1.0,3589.0,229,1,4.0,,0,0,0.0,0.0,4,2,2473,31.96167008898015
18.0,194.0,22,1,7.0,,0,0,,,1,2,135547,32.068446269678304
1.0,117.0,218,1,7.0,3.0,1,102,2.0,1.0,4,2,297,34.79534565366188
1.0,60.0,68,1,4.0,,0,0,,,0,2,527,34.039698836413415
1.0,1.0,74,1,7.0,,1,0,,,4,2,295,32.205338809034906
1.0,1.0,102,1,7.0,,1,0,0.0,0.0,4,1,213,31.60848733744011
,,32,1,7.0,,0,0,,,0,2,678,33.04859685147159
1.0,1.0,194,1,2.0,,0,0,,,0,2,1755,33.57973990417522
1.0,1.0,21,0,7.0,8.0,0,0,,,0,2,2,32.05201916495551
1.0,99.0,1811,1,4.0,,0,0,0.0,0.0,0,1,0,27.958932238193015
1.0,81.0,159,1,1.0,8.0,0,0,,,4,2,53187,38.30527036276523
2.0,314.0,294,1,7.0,,3,0,2.0,0.0,4,2,93413,32.635181382614654
1.0,1.0,59,1,2.0,,0,0,,,0,2,247,33.284052019164946
1.0,1.0,325,1,7.0,4.0,3,0,,,0,2,343,39.26899383983572
1.0,2.0,16,0,7.0,,0,1,,,1,2,57,36.69267624914442
1.0,99.0,20,1,4.0,4.0,0,0,,,4,2,853,58.4558521560575
1.0,2.0,1021,1,4.0,,1,0,,,0,1,1,44.438056125941145
1.0,1.0,109,1,2.0,,0,0,,,4,1,1070,33.333333333333336
1.0,1.0,165,1,1.0,,1,0,,,0,1,2,32.64065708418891
1.0,1.0,1276,1,4.0,3.0,0,0,,,4,2,338,33.87816563997262
1.0,1.0,717,1,4.0,9.0,1,0,3.0,2.0,0,2,61472,34.5927446954141
1.0,2.0,128,1,7.0,,0,0,,,4,1,34,32.49007529089665
1.0,2.0,27,1,7.0,,0,0,,,4,2,2527,38.32991101984942
1.0,1.0,129,1,4.0,3.0,0,0,,,1,1,240,31.589322381930184
1.0,2.0,15,0,1.0,,0,0,,,1,1,46,34.28062970568105
1.0,2.0,43,1,2.0,,0,0,,,4,2,60,47.906913073237504
1.0,1054308.0,983,1,2.0,,1,102,,,4,1,0,32.818617385352496
1.0,1.0,15,1,7.0,,0,0,,,2,2,304,32.720054757015745
1.0,1.0,91,1,2.0,,0,0,0.0,0.0,0,2,0,32.26283367556468
1.0,1.0,171,1,2.0,,0,0,,,0,1,264,33.993155373032174
1.0,88.0,266,1,7.0,,1,0,,,4,1,0,31.389459274469537
1.0,2.0,16,0,7.0,4.0,0,0,,,4,1,0,33.92470910335387
1.0,1.0,235,1,7.0,4.0,2,0,0.0,2.0,4,1,241,32.24366872005476
1.0,2.0,92,1,7.0,,0,0,,,0,1,1,47.24709103353867
1.0,1.0,22,1,7.0,,1,0,,,4,2,269,31.175906913073238
10.0,273.0,12,0,7.0,,0,0,,,3,1,338,30.77618069815195
1.0,1.0,89,1,7.0,8.0,0,0,,,4,2,250,46.58726899383984
1.0,1.0,156,1,4.0,3.0,0,0,0.0,0.0,1,1,124,34.06707734428473
1.0,2.0,987,1,4.0,,1,0,0.0,0.0,0,2,81,33.927446954141004
1.0,2.0,518,1,4.0,,1,0,0.0,0.0,4,1,50,39.04722792607804
1.0,57.0,365,1,2.0,8.0,2,0,0.0,2.0,0,1,508,30.655715263518143
1.0,,25,0,7.0,6.0,0,102,,,0,1,0,30.62559890485969
1.0,2.0,1235,1,4.0,,1,102,0.0,0.0,4,1,39,44.48733744010951
2.0,292.0,10,1,7.0,,0,0,,,0,2,40434,35.49075975359343
1.0,21855.0,80,1,2.0,,1,0,,,4,1,626,33.22108145106092
1.0,1.0,147,1,7.0,,1,0,,,0,1,247,30.261464750171115
1.0,60.0,130,1,1.0,,0,0,,,0,1,527,35.23887748117728
1.0,95.0,436,1,4.0,,0,0,,,4,1,653,30.63107460643395
2.0,314.0,101,1,7.0,,1,0,0.0,0.0,0,1,39581,33.80150581793292
1.0,2.0,474,1,7.0,8.0,1,0,0.0,0.0,0,2,1,40.0
1.0,35.0,216,1,4.0,2.0,0,102,4.0,0.0,1,2,408,33.623545516769326
1.0,1.0,671,1,1.0,,0,0,0.0,4.0,1,1,2172,33.35797399041752
,,189,1,1.0,,1,0,0.0,0.0,0,1,0,32.06023271731691
1.0,2.0,25,1,1.0,4.0,1,0,,,0,2,5353,37.08966461327858
1.0,140.0,104,1,1.0,8.0,2,0,3.0,2.0,0,2,836,34.97056810403833
1.0,2.0,267,1,2.0,,1,0,,,0,1,1173072,34.23134839151266
1.0,2.0,26,1,7.0,,1,0,2.0,2.0,0,2,0,37.31690622861054
1.0,2.0,29,0,7.0,,0,0,,,4,2,1,39.09103353867214
1.0,2.0,197,1,1.0,,0,0,0.0,0.0,0,1,0,36.10951403148528
,,9,1,1.0,4.0,1,0,,,0,2,0,47.73442847364819
1.0,2.0,254,1,4.0,6.0,1,201,3.0,2.0,4,2,64,31.90965092402464
1.0,2.0,35,0,7.0,,0,0,,,2,2,0,32.70636550308008
1.0,62.0,1210,1,4.0,8.0,1,102,0.0,4.0,7,1,35482,35.671457905544145
1.0,2.0,65,1,7.0,4.0,1,0,,,4,2,56,37.86173853524983
1.0,151.0,838,1,4.0,,0,0,0.0,0.0,0,2,882,29.69472963723477
1.0,2.0,62,1,1.0,,1,0,,,4,2,6,42.73237508555784
1.0,1.0,88,1,2.0,,0,0,,,4,1,131,37.1170431211499
1.0,158.0,70,1,7.0,6.0,1,0,0.0,0.0,0,2,918,31.35386721423682
1.0,2.0,248,1,4.0,6.0,3,102,0.0,0.0,4,2,1,27.88501026694045
1.0,1.0,243,1,7.0,,1,0,3.0,4.0,4,1,0,31.14305270362765
1.0,2.0,137,1,2.0,,1,0,0.0,0.0,0,1,1173072,30.15742642026009
1.0,21613.0,463,1,4.0,,2,102,0.0,0.0,0,1,212,32.22724161533196
1.0,1.0,286,1,4.0,8.0,4,0,0.0,2.0,0,1,1070,30.77891854893908
1.0,2.0,297,1,4.0,,1,0,0.0,0.0,7,1,132158,30.149212867898697
1.0,1.0,161,1,4.0,3.0,0,0,,,0,2,247,30.59548254620123
1.0,2.0,57,1,7.0,,1,0,,,0,1,48,39.3182751540041
1.0,1.0,8,0,7.0,3.0,0,0,,,1,2,233,36.17248459958933
1.0,1.0,8,1,7.0,3.0,0,0,,,1,2,330,32.158795345653665
1.0,2.0,162,1,2.0,,1,0,,,0,2,68,30.335386721423678
1.0,1.0,62,1,1.0,3.0,1,102,,,0,2,229,32.49555099247091
1.0,1.0,121,1,4.0,4.0,2,0,4.0,3.0,4,2,678,31.017111567419573
1.0,60.0,1150,1,4.0,,3,0,0.0,0.0,4,1,0,34.770704996577685
1.0,1.0,55,1,5.0,,0,0,2.0,4.0,1,1,271,33.73032169746749
1.0,2.0,277,1,7.0,,1,0,0.0,0.0,4,2,63,36.07392197125257
1.0,2.0,137,1,2.0,3.0,1,0,4.0,4.0,0,2,60,32.158795345653665
207.0,5267.0,69,1,7.0,,3,0,0.0,2.0,0,2,670,30.882956878850106
1.0,2.0,231,1,2.0,,0,0,0.0,0.0,0,1,0,31.17316906228611
1.0,2.0,26,1,7.0,8.0,0,0,,,7,2,65,30.335386721423678
217.0,20852.0,16,0,7.0,,0,0,,,4,1,1,39.159479808350454
1.0,1.0,43,1,4.0,8.0,1,0,3.0,3.0,1,2,106,29.130732375085557
1.0,2.0,76,1,2.0,2.0,1,201,1.0,1.0,4,2,200374,41.932922655715274
1.0,2.0,13,1,7.0,,0,0,,,4,1,57,52.86516084873374
1.0,2.0,216,0,4.0,,1,0,,,4,1,31,38.91033538672142
1.0,1.0,303,1,4.0,6.0,0,0,,,0,2,110,35.110198494182065
1.0,1.0,54,1,4.0,,0,0,0.0,0.0,0,2,328,35.104722792607795
1.0,2.0,16,0,7.0,6.0,0,0,,,0,2,60,37.366187542778924
9.0,378.0,8,0,2.0,2.0,1,1,,,2,2,165330,41.639972621492134
1.0,60.0,687,1,1.0,,1,0,,,0,1,527,33.648186173853524
1.0,1.0,25,1,4.0,,0,1,,,0,2,1276,36.511978097193705
1.0,60.0,211,1,7.0,3.0,3,102,4.0,4.0,6,2,527,30.81177275838467
1.0,61.0,240,1,7.0,,1,0,,,0,1,0,32.01916495550992
1.0,2.0,2,1,4.0,,0,0,,,4,2,57,64.59137577002053
1.0,2.0,54,1,4.0,,0,0,,,0,2,39,41.86173853524983
1.0,2.0,22,1,7.0,4.0,1,0,0.0,0.0,0,2,68,46.494182067077354
1.0,2.0,130,1,1.0,,1,0,,,0,2,0,33.207392197125266
1.0,1.0,288,1,7.0,2.0,1,0,4.0,1.0,0,2,234,33.426420260095824
1.0,139.0,317,1,1.0,,0,0,,,4,1,44,45.60985626283368
1.0,1.0,76,1,4.0,,1,0,0.0,0.0,0,2,255,34.324435318275164
1.0,1.0,201,1,2.0,8.0,1,102,,,4,1,131,30.09719370294319
1.0,1.0,5,1,4.0,,0,0,,,0,2,250,32.56125941136207
1.0,60.0,156,1,4.0,3.0,0,0,,,4,1,1281,34.3025325119781
1.0,2.0,49,1,4.0,3.0,1,0,,,4,2,49,33.65366187542779
1.0,1.0,175,1,7.0,,0,0,,,0,1,128,32.306639288158806
1.0,2.0,11,1,7.0,,0,0,,,4,2,56,65.0485968514716
1.0,1.0,201,1,2.0,,0,0,,,0,1,2,30.29158110882957
1.0,2.0,13,1,7.0,,0,0,,,4,2,48,41.987679671457904
1.0,2.0,281,1,4.0,6.0,2,0,,,1,1,47,32.580424366872
1.0,,66,1,2.0,,0,0,0.0,0.0,0,1,56,36.31759069130732
1.0,2.0,38,1,4.0,,1,0,2.0,2.0,0,2,0,37.125256673511295
1.0,2.0,78,1,4.0,3.0,1,102,0.0,0.0,0,2,55,46.340862422997944
1.0,1.0,0,0,7.0,,0,0,,,4,2,239,54.496919917864474
1.0,2.0,435,1,4.0,3.0,0,0,,,4,1,56,28.876112251882272
1.0,2.0,1236,1,2.0,,0,0,0.0,0.0,0,1,27,31.181382614647497
1.0,1.0,79,1,2.0,,1,0,0.0,0.0,0,2,473960,33.637234770705
,,27,1,7.0,,0,0,,,0,2,1,37.637234770705
1.0,1.0,109,1,4.0,8.0,1,0,,,0,1,131,33.002053388090346
1.0,2.0,73,1,1.0,1.0,1,0,,,1,2,65,29.2621492128679
1.0,24.0,450,1,2.0,8.0,1,0,3.0,1.0,4,2,247,35.063655030800824
4.0,1006.0,274,1,2.0,3.0,1,0,,,4,1,171770,32.785763175906915
1.0,2.0,21,1,1.0,,1,0,,,4,2,55,39.41683778234086
1.0,2.0,33,1,4.0,,0,0,,,1,1,961,36.72553045859001
1.0,1.0,13,1,7.0,3.0,0,0,,,1,1,328,30.748802190280628
1.0,591.0,46,1,7.0,3.0,1,0,,,4,2,2172,29.7056810403833
1.0,1.0,179,1,4.0,2.0,1,200,3.0,2.0,1,2,56,39.260780287474326
1.0,1.0,106,1,4.0,1.0,1,0,,,1,2,853,36.41889117043121
1.0,1.0,88,1,2.0,,0,0,,,4,1,110,31.74537987679671
4.0,14.0,211,1,7.0,8.0,1,0,3.0,5.0,4,2,4638,30.92676249144421
1.0,110.0,106,1,1.0,,0,0,,,7,1,2241,30.97056810403833
1.0,1.0,30,0,4.0,,0,0,,,4,2,1755,36.09308692676249
1.0,1.0,132,1,4.0,6.0,0,0,,,4,1,233,31.770020533880906
1.0,17.0,126,1,4.0,3.0,1,1,,,4,2,0,36.205338809034906
218.0,2210985.0,9,1,1.0,,0,0,,,0,2,39945,36.53388090349076
,,29,1,7.0,2.0,0,0,,,0,1,36,28.06297056810404
1.0,1.0,60,1,2.0,,0,0,,,0,2,209,30.784394250513355
1.0,2.0,40,1,4.0,8.0,0,102,,,4,2,53,41.60438056125941
1.0,1.0,16,0,7.0,,0,0,,,4,1,267,40.14784394250513
1.0,1.0,42,1,2.0,,1,0,0.0,0.0,4,1,60,36.35592060232717
1.0,2.0,53,1,4.0,,1,0,0.0,0.0,1,2,0,41.7494866529774
1.0,428.0,85,1,4.0,,1,0,0.0,0.0,4,2,255,31.934291581108827
1.0,2.0,7,1,4.0,6.0,0,102,,,4,2,0,44.54757015742642
1.0,1.0,14,1,7.0,8.0,0,0,,,4,1,128,35.167693360711844
1.0,1.0,223,1,4.0,8.0,1,0,,,0,2,0,31.077344284736487
1.0,1.0,143,1,2.0,,2,0,0.0,0.0,0,2,250,30.956878850102672
1.0,2.0,101,1,4.0,4.0,0,102,,,4,1,1,59.21971252566736
4.0,183.0,54,1,4.0,8.0,2,0,,,0,1,81,41.59342915811088
1.0,1138691.0,87,1,1.0,,0,0,,,7,1,34,15.178644763860367
1.0,22.0,248,1,7.0,,1,0,0.0,0.0,0,2,364,36.38329911019849
1.0,60.0,151,1,4.0,4.0,1,124,4.0,4.0,4,2,527,31.318275154004105
1.0,1.0,6,1,1.0,,0,0,,,4,2,304,36.09308692676249
1.0,1.0,15,1,1.0,3.0,1,0,,,4,2,189,30.190280629705683
1.0,2.0,180,1,7.0,,1,0,0.0,0.0,0,2,364,32.49007529089665
1.0,199.0,13,0,7.0,3.0,0,0,,,0,2,29554,35.76454483230664
1.0,1.0,182,1,7.0,,1,200,0.0,0.0,1,2,1070,35.94250513347023
1.0,53.0,8,1,7.0,8.0,0,0,,,4,2,250,35.967145790554405
1.0,1.0,233,1,2.0,8.0,4,0,,,0,1,242,29.776865160848732
1.0,2.0,15,0,7.0,,0,0,,,1,2,0,29.86447638603696
1.0,2.0,380,1,4.0,,0,0,,,4,1,18004,36.249144421629026
1.0,1.0,7,1,4.0,4.0,0,0,,,1,2,131,33.831622176591374
1.0,185.0,682,1,4.0,3.0,0,0,0.0,0.0,4,1,1319,32.40520191649555
1.0,1.0,43,1,1.0,,0,0,,,4,1,323,32.8104038329911
13.0,1932227.0,6,0,7.0,,0,0,,,1,1,0,28.824093086926762
1.0,1.0,230,1,1.0,,0,0,,,4,2,219,32.61327857631759
1.0,2.0,30,1,7.0,,1,1,,,0,2,0,34.35455167693361
1.0,1.0,98,1,7.0,,0,0,,,4,1,2172,34.85557837097878
1.0,2.0,37,1,7.0,3.0,1,0,,,0,1,34,62.984257357973995
1.0,1.0,291,1,2.0,,1,0,0.0,0.0,3,1,1859,29.943874058863788
1.0,1.0,124,1,1.0,,0,0,,,1,2,265,32.27652292950034
1.0,1.0,66,1,4.0,,0,0,,2.0,4,1,3415,33.492128678987
1.0,136.0,490,1,1.0,,0,0,,,4,1,9,34.351813826146476
1.0,1.0,40,1,4.0,,1,102,,,0,2,250,37.46748802190282
191.0,5421165.0,162,1,7.0,3.0,1,201,2.0,2.0,4,2,29391,29.604380561259408
1.0,2.0,116,1,7.0,,1,0,,,0,2,40,29.905544147843948
1.0,2.0,122,1,4.0,,1,0,,,0,1,2,34.62559890485969
1.0,2.0,588,1,1.0,,0,102,0.0,0.0,0,1,2126,36.21902806297057
1.0,119.0,482,1,2.0,8.0,1,200,,,4,1,685,31.66598220396988
1.0,243.0,290,1,4.0,3.0,1,0,0.0,0.0,4,2,10338,32.175222450376445
1.0,859.0,60,1,1.0,3.0,1,0,,2.0,1,2,297,32.05749486652977
1.0,42.0,398,1,2.0,4.0,1,0,,,4,2,451,33.13620807665982
1.0,81.0,24,1,4.0,5.0,0,0,,,6,2,53187,41.57152635181382
1.0,2.0,501,1,4.0,4.0,4,0,0.0,5.0,4,1,2,25.91649555099247
1.0,1.0,47,1,7.0,5.0,0,0,,,0,2,338,30.5845311430527
1.0,2.0,493,1,1.0,,4,0,0.0,0.0,4,1,43,38.828199863107464
1.0,1.0,79,1,1.0,,0,0,,,4,1,226,33.943874058863784
1.0,2.0,237,1,4.0,5.0,1,0,0.0,2.0,1,2,64,35.86584531143053
1.0,2.0,274,1,4.0,4.0,0,0,0.0,2.0,4,2,0,33.856262833675565
18.0,194.0,61,1,1.0,,0,0,,,3,1,0,35.9233401779603
1.0,2.0,206,1,2.0,,1,0,0.0,0.0,4,2,0,31.271731690622858
1.0,2.0,12,0,7.0,,0,1,,,6,2,0,32.095824777549616
1.0,2.0,47,1,4.0,8.0,1,102,4.0,5.0,4,2,1786,43.14305270362765
1.0,1.0,24,1,4.0,4.0,0,0,,,0,2,210,32.70636550308008
1.0,1.0,12,1,1.0,,0,0,,,1,1,1859,33.530458590006845
1.0,1.0,56,1,2.0,,1,0,,,4,2,250,32.11225188227242
1.0,1.0,86,1,1.0,,2,0,0.0,0.0,4,1,0,29.40177960301164
24.0,,46,1,2.0,,0,0,,,4,2,83,32.15058179329227
1.0,1.0,702,1,7.0,,1,0,0.0,0.0,0,2,219,35.51540041067762
1.0,1.0,28,1,1.0,3.0,1,0,0.0,0.0,4,2,326,33.18822724161533
1.0,2.0,41,1,1.0,,1,0,0.0,3.0,4,1,60,32.68993839835729
1.0,1.0,23,1,4.0,6.0,1,0,4.0,4.0,4,2,221,32.51745379876797
1.0,2.0,57,1,4.0,,1,0,0.0,0.0,1,1,53,27.583846680355922
1.0,1.0,228,1,2.0,8.0,1,0,,,4,1,347,34.00958247775496
1.0,60.0,1026,1,7.0,,1,0,,,4,1,523,35.26351813826147
1.0,1.0,106,1,2.0,3.0,0,0,,,4,1,245,33.82067077344285
1.0,2.0,18,1,4.0,8.0,1,0,3.0,3.0,1,2,68,38.658453114305274
1.0,39.0,945,1,2.0,,2,0,,,4,1,6627,31.64681724845996
1.0,1.0,80,1,4.0,,0,0,,,1,1,2172,35.39767282683093
1.0,2.0,126,1,1.0,,1,0,,,0,1,1173072,37.39082819986311
1.0,2.0,29,0,7.0,5.0,0,0,,,1,2,0,30.628336755646814
1.0,4890.0,32,1,4.0,8.0,1,0,4.0,0.0,1,2,339,35.222450376454475
1.0,1.0,81,1,4.0,,0,102,,,0,1,337,35.29089664613278
1.0,2.0,214,1,2.0,,0,0,,,0,2,57,40.16427104722793
1.0,2.0,417,1,2.0,3.0,1,102,,,4,1,2622,36.75290896646133
1.0,2.0,459,1,4.0,,1,0,1.0,1.0,4,2,60,27.572895277207394
1.0,2.0,368,1,7.0,,0,0,,,2,1,56,32.0
1.0,1.0,37,0,7.0,3.0,0,0,,,4,2,218,32.01095140314853
